,Date,Variable,Value
3931,26/10/2018,fenol,0.001
3932,26/10/2018,fenol,0.004
3933,26/10/2018,fenol,0.002
3934,27/10/2018,fenol,0.002
3935,27/10/2018,fenol,0.004
3936,28/10/2018,fenol,0.002
3937,29/10/2018,fenol,0.002
3938,29/10/2018,fenol,0.004
3939,29/10/2018,fenol,0.005
3940,30/10/2018,fenol,0.004
3941,30/10/2018,fenol,0.002
3942,30/10/2018,fenol,0.002
3943,31/10/2018,fenol,0.002
3944,31/10/2018,fenol,0.004
3945,31/10/2018,fenol,0.003
3946,31/10/2018,fenol,0.002
3947,01/11/2018,fenol,0.003
3948,01/11/2018,fenol,0.002
3949,02/11/2018,fenol,0.001
3950,02/11/2018,fenol,0.005
3951,02/11/2018,fenol,0.003
3952,02/11/2018,fenol,0.002
3953,03/11/2018,fenol,0.003
3954,03/11/2018,fenol,0.002
3955,04/11/2018,fenol,0.002
3956,05/11/2018,fenol,0.002
3957,05/11/2018,fenol,0.003
3958,05/11/2018,fenol,0.005
3959,06/11/2018,fenol,0.005
3960,06/11/2018,fenol,0.006
3961,07/11/2018,fenol,0.005
3962,07/11/2018,fenol,0.006
3963,07/11/2018,fenol,0.001
3964,07/11/2018,fenol,0.002
3965,08/11/2018,fenol,0.002
3966,09/11/2018,fenol,0.002
3967,09/11/2018,fenol,0.002
3968,09/11/2018,fenol,0.004
3969,10/11/2018,fenol,0.002
3970,10/11/2018,fenol,0.004
3971,11/11/2018,fenol,0.002
3972,12/11/2018,fenol,0.004
3973,12/11/2018,fenol,0.003
3974,12/11/2018,fenol,0.002
3975,13/11/2018,fenol,0.002
3976,13/11/2018,fenol,0.003
3977,14/11/2018,fenol,0.002
3978,14/11/2018,fenol,0.003
3979,15/11/2018,fenol,0.002
3980,15/11/2018,fenol,0.003
3981,15/11/2018,fenol,0.001
3982,16/11/2018,fenol,0.001
3983,16/11/2018,fenol,0.002
3984,16/11/2018,fenol,0.004
3985,16/11/2018,fenol,0.002
3986,17/11/2018,fenol,0.002
3987,17/11/2018,fenol,0.002
3988,17/11/2018,fenol,0.005
3989,18/11/2018,fenol,0.002
3990,19/11/2018,fenol,0.004
3991,19/11/2018,fenol,0.005
3992,19/11/2018,fenol,0.002
3993,20/11/2018,fenol,0.002
3994,20/11/2018,fenol,0.004
3995,21/11/2018,fenol,0.004
3996,21/11/2018,fenol,0.002
3997,22/11/2018,fenol,0.001
3998,22/11/2018,fenol,0.002
3999,23/11/2018,fenol,0.001
4000,23/11/2018,fenol,0.002
4001,23/11/2018,fenol,0.005
4002,24/11/2018,fenol,0.001
4003,24/11/2018,fenol,0.003
4004,25/11/2018,fenol,0.002
4005,26/11/2018,fenol,0.004
4006,26/11/2018,fenol,0.002
4007,27/11/2018,fenol,0.003
4008,27/11/2018,fenol,0.002
4009,28/11/2018,fenol,0.002
4010,28/11/2018,fenol,0.004
4011,28/11/2018,fenol,0.001
4012,28/11/2018,fenol,0.003
4013,29/11/2018,fenol,0.003
4014,29/11/2018,fenol,0.002
4015,29/11/2018,fenol,0.004
4016,30/11/2018,fenol,0.001
4017,30/11/2018,fenol,0.004
4018,30/11/2018,fenol,0.002
4019,01/12/2018,fenol,0.002
4020,02/12/2018,fenol,0.002
4021,03/12/2018,fenol,0.001
4022,03/12/2018,fenol,0.002
4023,04/12/2018,fenol,0.002
4024,04/12/2018,fenol,0.004
4025,04/12/2018,fenol,0.005
4026,05/12/2018,fenol,0.004
4027,05/12/2018,fenol,0.005
4028,05/12/2018,fenol,0.006
4029,06/12/2018,fenol,0.006
4030,06/12/2018,fenol,0.002
4031,07/12/2018,fenol,0.005
4032,07/12/2018,fenol,0.001
4033,07/12/2018,fenol,0.002
4034,08/12/2018,fenol,0.002
4035,09/12/2018,fenol,0.002
4036,10/12/2018,fenol,0.002
4037,10/12/2018,fenol,0.004
4038,10/12/2018,fenol,0.005
4039,11/12/2018,fenol,0.002
4040,11/12/2018,fenol,0.005
4041,11/12/2018,fenol,0.002
4042,12/12/2018,fenol,0.002
4043,12/12/2018,fenol,0.003
4044,13/12/2018,fenol,0.001
4045,13/12/2018,fenol,0.005
4046,13/12/2018,fenol,0.003
4047,14/12/2018,fenol,0.002
4048,15/12/2018,fenol,0.004
4049,15/12/2018,fenol,0.001
4050,15/12/2018,fenol,0.002
4051,16/12/2018,fenol,0.002
4052,17/12/2018,fenol,0.002
4053,18/12/2018,fenol,0.002
4054,19/12/2018,fenol,0.002
4055,20/12/2018,fenol,0.002
4056,20/12/2018,fenol,0.004
4057,20/12/2018,fenol,0.001
4058,21/12/2018,fenol,0.003
4059,21/12/2018,fenol,0.005
4060,21/12/2018,fenol,0.001
4061,22/12/2018,fenol,0.001
4062,22/12/2018,fenol,0.002
4063,22/12/2018,fenol,0.003
4064,23/12/2018,fenol,0.002
4065,24/12/2018,fenol,0.004
4066,24/12/2018,fenol,0.002
4067,25/12/2018,fenol,0.003
4068,25/12/2018,fenol,0.002
4069,25/12/2018,fenol,0.002
4070,26/12/2018,fenol,0.001
4071,26/12/2018,fenol,0.004
4072,26/12/2018,fenol,0.002
4073,27/12/2018,fenol,0.005
4074,27/12/2018,fenol,0.002
4075,28/12/2018,fenol,0.001
4076,28/12/2018,fenol,0.002
4077,29/12/2018,fenol,0.002
4078,30/12/2018,fenol,0.002
4079,31/12/2018,fenol,0.006
4080,31/12/2018,fenol,0.002
4081,01/01/2018,formaldehyde,0.012
4082,02/01/2018,formaldehyde,0.012
4083,03/01/2018,formaldehyde,0.018000000000000002
4084,03/01/2018,formaldehyde,0.009000000000000001
4085,03/01/2018,formaldehyde,0.004
4086,04/01/2018,formaldehyde,0.008
4087,04/01/2018,formaldehyde,0.012
4088,04/01/2018,formaldehyde,0.016
4089,05/01/2018,formaldehyde,0.016
4090,05/01/2018,formaldehyde,0.009000000000000001
4091,06/01/2018,formaldehyde,0.006999999999999999
4092,06/01/2018,formaldehyde,0.009000000000000001
4093,06/01/2018,formaldehyde,0.008
4094,07/01/2018,formaldehyde,0.012
4095,08/01/2018,formaldehyde,0.006999999999999999
4096,08/01/2018,formaldehyde,0.002
4097,08/01/2018,formaldehyde,0.019
4098,09/01/2018,formaldehyde,0.013
4099,09/01/2018,formaldehyde,0.018000000000000002
4100,10/01/2018,formaldehyde,0.018000000000000002
4101,11/01/2018,formaldehyde,0.006999999999999999
4102,11/01/2018,formaldehyde,0.004
4103,11/01/2018,formaldehyde,0.008
4104,12/01/2018,formaldehyde,0.013
4105,12/01/2018,formaldehyde,0.002
4106,12/01/2018,formaldehyde,0.004
4107,13/01/2018,formaldehyde,0.003
4108,13/01/2018,formaldehyde,0.008
4109,13/01/2018,formaldehyde,0.004
4110,14/01/2018,formaldehyde,0.012
4111,15/01/2018,formaldehyde,0.006999999999999999
4112,15/01/2018,formaldehyde,0.011
4113,16/01/2018,formaldehyde,0.004
4114,16/01/2018,formaldehyde,0.006
4115,17/01/2018,formaldehyde,0.003
4116,17/01/2018,formaldehyde,0.009000000000000001
4117,17/01/2018,formaldehyde,0.015
4118,18/01/2018,formaldehyde,0.011
4119,18/01/2018,formaldehyde,0.014
4120,18/01/2018,formaldehyde,0.004
4121,19/01/2018,formaldehyde,0.012
4122,19/01/2018,formaldehyde,0.024
4123,19/01/2018,formaldehyde,0.015
4124,20/01/2018,formaldehyde,0.011
4125,20/01/2018,formaldehyde,0.005
4126,20/01/2018,formaldehyde,0.012
4127,21/01/2018,formaldehyde,0.012
4128,22/01/2018,formaldehyde,0.009000000000000001
4129,22/01/2018,formaldehyde,0.004
4130,22/01/2018,formaldehyde,0.008
4131,23/01/2018,formaldehyde,0.008
4132,23/01/2018,formaldehyde,0.005
4133,23/01/2018,formaldehyde,0.004
4134,24/01/2018,formaldehyde,0.009000000000000001
4135,24/01/2018,formaldehyde,0.002
4136,24/01/2018,formaldehyde,0.004
4137,25/01/2018,formaldehyde,0.002
4138,25/01/2018,formaldehyde,0.004
4139,25/01/2018,formaldehyde,0.01
4140,26/01/2018,formaldehyde,0.01
4141,26/01/2018,formaldehyde,0.018000000000000002
4142,26/01/2018,formaldehyde,0.008
4143,27/01/2018,formaldehyde,0.006
4144,27/01/2018,formaldehyde,0.009000000000000001
4145,27/01/2018,formaldehyde,0.006999999999999999
4146,28/01/2018,formaldehyde,0.012
4147,29/01/2018,formaldehyde,0.018000000000000002
4148,29/01/2018,formaldehyde,0.005
4149,29/01/2018,formaldehyde,0.009000000000000001
4150,30/01/2018,formaldehyde,0.006
4151,30/01/2018,formaldehyde,0.003
4152,30/01/2018,formaldehyde,0.005
4153,31/01/2018,formaldehyde,0.011
4154,31/01/2018,formaldehyde,0.009000000000000001
4155,31/01/2018,formaldehyde,0.006999999999999999
4156,01/02/2018,formaldehyde,0.002
4157,01/02/2018,formaldehyde,0.006999999999999999
4158,01/02/2018,formaldehyde,0.01
4159,02/02/2018,formaldehyde,0.011
4160,02/02/2018,formaldehyde,0.004
4161,02/02/2018,formaldehyde,0.006999999999999999
4162,02/02/2018,formaldehyde,0.01
4163,03/02/2018,formaldehyde,0.008
4164,03/02/2018,formaldehyde,0.009000000000000001
4165,03/02/2018,formaldehyde,0.006
4166,03/02/2018,formaldehyde,0.015
4167,04/02/2018,formaldehyde,0.012
4168,05/02/2018,formaldehyde,0.013
4169,05/02/2018,formaldehyde,0.003
4170,05/02/2018,formaldehyde,0.006999999999999999
4171,06/02/2018,formaldehyde,0.001
4172,06/02/2018,formaldehyde,0.009000000000000001
4173,06/02/2018,formaldehyde,0.012
4174,07/02/2018,formaldehyde,0.008
4175,07/02/2018,formaldehyde,0.012
4176,07/02/2018,formaldehyde,0.003
4177,07/02/2018,formaldehyde,0.004
4178,08/02/2018,formaldehyde,0.011
4179,08/02/2018,formaldehyde,0.01
4180,08/02/2018,formaldehyde,0.013
4181,08/02/2018,formaldehyde,0.006
4182,09/02/2018,formaldehyde,0.005
4183,09/02/2018,formaldehyde,0.01
4184,09/02/2018,formaldehyde,0.006999999999999999
4185,09/02/2018,formaldehyde,0.011
4186,10/02/2018,formaldehyde,0.018000000000000002
4187,10/02/2018,formaldehyde,0.01
4188,10/02/2018,formaldehyde,0.02
4189,10/02/2018,formaldehyde,0.012
4190,11/02/2018,formaldehyde,0.012
4191,12/02/2018,formaldehyde,0.023
4192,12/02/2018,formaldehyde,0.016
4193,12/02/2018,formaldehyde,0.02
4194,12/02/2018,formaldehyde,0.01
4195,13/02/2018,formaldehyde,0.022
4196,13/02/2018,formaldehyde,0.005
4197,13/02/2018,formaldehyde,0.023
4198,14/02/2018,formaldehyde,0.019
4199,14/02/2018,formaldehyde,0.008
4200,14/02/2018,formaldehyde,0.011
4201,14/02/2018,formaldehyde,0.006999999999999999
4202,15/02/2018,formaldehyde,0.015
4203,15/02/2018,formaldehyde,0.005
4204,15/02/2018,formaldehyde,0.01
4205,15/02/2018,formaldehyde,0.003
4206,16/02/2018,formaldehyde,0.006999999999999999
4207,16/02/2018,formaldehyde,0.009000000000000001
4208,16/02/2018,formaldehyde,0.012
4209,16/02/2018,formaldehyde,0.011
4210,17/02/2018,formaldehyde,0.002
4211,17/02/2018,formaldehyde,0.012
4212,17/02/2018,formaldehyde,0.01
4213,18/02/2018,formaldehyde,0.012
4214,19/02/2018,formaldehyde,0.005
4215,19/02/2018,formaldehyde,0.01
4216,19/02/2018,formaldehyde,0.006
4217,19/02/2018,formaldehyde,0.012
4218,20/02/2018,formaldehyde,0.012
4219,20/02/2018,formaldehyde,0.014
4220,20/02/2018,formaldehyde,0.016
4221,21/02/2018,formaldehyde,0.019
4222,21/02/2018,formaldehyde,0.014
4223,21/02/2018,formaldehyde,0.015
4224,21/02/2018,formaldehyde,0.02
4225,22/02/2018,formaldehyde,0.012
4226,22/02/2018,formaldehyde,0.014
4227,22/02/2018,formaldehyde,0.02
4228,23/02/2018,formaldehyde,0.018000000000000002
4229,23/02/2018,formaldehyde,0.016
4230,23/02/2018,formaldehyde,0.021
4231,23/02/2018,formaldehyde,0.02
4232,24/02/2018,formaldehyde,0.012
4233,24/02/2018,formaldehyde,0.009000000000000001
4234,24/02/2018,formaldehyde,0.014
4235,24/02/2018,formaldehyde,0.02
4236,25/02/2018,formaldehyde,0.012
4237,26/02/2018,formaldehyde,0.016
4238,26/02/2018,formaldehyde,0.013
4239,26/02/2018,formaldehyde,0.024
4240,26/02/2018,formaldehyde,0.027000000000000003
4241,27/02/2018,formaldehyde,0.003
4242,27/02/2018,formaldehyde,0.02
4243,27/02/2018,formaldehyde,0.008
4244,27/02/2018,formaldehyde,0.013
4245,28/02/2018,formaldehyde,0.013
4246,28/02/2018,formaldehyde,0.006
4247,28/02/2018,formaldehyde,0.014
4248,01/03/2018,formaldehyde,0.005
4249,01/03/2018,formaldehyde,0.013
4250,01/03/2018,formaldehyde,0.022
4251,02/03/2018,formaldehyde,0.016
4252,02/03/2018,formaldehyde,0.017
4253,02/03/2018,formaldehyde,0.013
4254,02/03/2018,formaldehyde,0.008
4255,03/03/2018,formaldehyde,0.006999999999999999
4256,03/03/2018,formaldehyde,0.005
4257,03/03/2018,formaldehyde,0.013
4258,04/03/2018,formaldehyde,0.012
4259,05/03/2018,formaldehyde,0.016
4260,05/03/2018,formaldehyde,0.02
4261,05/03/2018,formaldehyde,0.008
4262,05/03/2018,formaldehyde,0.012
4263,06/03/2018,formaldehyde,0.011
4264,06/03/2018,formaldehyde,0.008
4265,06/03/2018,formaldehyde,0.012
4266,06/03/2018,formaldehyde,0.019
4267,07/03/2018,formaldehyde,0.014
4268,07/03/2018,formaldehyde,0.015
4269,07/03/2018,formaldehyde,0.005
4270,07/03/2018,formaldehyde,0.019
4271,08/03/2018,formaldehyde,0.012
4272,09/03/2018,formaldehyde,0.003
4273,09/03/2018,formaldehyde,0.004
4274,09/03/2018,formaldehyde,0.02
4275,09/03/2018,formaldehyde,0.014
4276,10/03/2018,formaldehyde,0.014
4277,10/03/2018,formaldehyde,0.005
4278,10/03/2018,formaldehyde,0.013
4279,10/03/2018,formaldehyde,0.027000000000000003
4280,11/03/2018,formaldehyde,0.012
4281,12/03/2018,formaldehyde,0.012
4282,12/03/2018,formaldehyde,0.014
4283,12/03/2018,formaldehyde,0.003
4284,12/03/2018,formaldehyde,0.004
4285,13/03/2018,formaldehyde,0.012
4286,13/03/2018,formaldehyde,0.004
4287,13/03/2018,formaldehyde,0.011
4288,14/03/2018,formaldehyde,0.003
4289,14/03/2018,formaldehyde,0.005
4290,14/03/2018,formaldehyde,0.012
4291,14/03/2018,formaldehyde,0.009000000000000001
4292,15/03/2018,formaldehyde,0.011
4293,15/03/2018,formaldehyde,0.008
4294,15/03/2018,formaldehyde,0.018000000000000002
4295,15/03/2018,formaldehyde,0.01
4296,16/03/2018,formaldehyde,0.013
4297,16/03/2018,formaldehyde,0.008
4298,16/03/2018,formaldehyde,0.005
4299,16/03/2018,formaldehyde,0.012
4300,17/03/2018,formaldehyde,0.012
4301,17/03/2018,formaldehyde,0.006999999999999999
4302,17/03/2018,formaldehyde,0.006
4303,18/03/2018,formaldehyde,0.012
4304,19/03/2018,formaldehyde,0.02
4305,19/03/2018,formaldehyde,0.016
4306,19/03/2018,formaldehyde,0.022
4307,20/03/2018,formaldehyde,0.02
4308,20/03/2018,formaldehyde,0.017
4309,20/03/2018,formaldehyde,0.018000000000000002
4310,20/03/2018,formaldehyde,0.005
4311,21/03/2018,formaldehyde,0.012
4312,22/03/2018,formaldehyde,0.012
4313,23/03/2018,formaldehyde,0.012
4314,24/03/2018,formaldehyde,0.002
4315,24/03/2018,formaldehyde,0.006
4316,24/03/2018,formaldehyde,0.015
4317,24/03/2018,formaldehyde,0.005
4318,25/03/2018,formaldehyde,0.012
4319,26/03/2018,formaldehyde,0.002
4320,26/03/2018,formaldehyde,0.013
4321,26/03/2018,formaldehyde,0.016
4322,27/03/2018,formaldehyde,0.014
4323,27/03/2018,formaldehyde,0.008
4324,27/03/2018,formaldehyde,0.006999999999999999
4325,27/03/2018,formaldehyde,0.013
4326,28/03/2018,formaldehyde,0.006999999999999999
4327,28/03/2018,formaldehyde,0.013
4328,28/03/2018,formaldehyde,0.012
4329,29/03/2018,formaldehyde,0.013
4330,29/03/2018,formaldehyde,0.003
4331,29/03/2018,formaldehyde,0.011
4332,30/03/2018,formaldehyde,0.003
4333,30/03/2018,formaldehyde,0.005
4334,30/03/2018,formaldehyde,0.017
4335,30/03/2018,formaldehyde,0.018000000000000002
4336,31/03/2018,formaldehyde,0.02
4337,31/03/2018,formaldehyde,0.01
4338,31/03/2018,formaldehyde,0.011
4339,31/03/2018,formaldehyde,0.017
4340,01/04/2018,formaldehyde,0.012
4341,02/04/2018,formaldehyde,0.008
4342,02/04/2018,formaldehyde,0.011
4343,02/04/2018,formaldehyde,0.006
4344,03/04/2018,formaldehyde,0.014
4345,03/04/2018,formaldehyde,0.019
4346,03/04/2018,formaldehyde,0.012
4347,04/04/2018,formaldehyde,0.015
4348,04/04/2018,formaldehyde,0.01
4349,04/04/2018,formaldehyde,0.008
4350,05/04/2018,formaldehyde,0.011
4351,05/04/2018,formaldehyde,0.022
4352,05/04/2018,formaldehyde,0.006
4353,06/04/2018,formaldehyde,0.01
4354,06/04/2018,formaldehyde,0.02
4355,06/04/2018,formaldehyde,0.019
4356,07/04/2018,formaldehyde,0.02
4357,07/04/2018,formaldehyde,0.017
4358,07/04/2018,formaldehyde,0.016
4359,08/04/2018,formaldehyde,0.012
4360,09/04/2018,formaldehyde,0.014
4361,09/04/2018,formaldehyde,0.011
4362,09/04/2018,formaldehyde,0.01
4363,10/04/2018,formaldehyde,0.012
4364,10/04/2018,formaldehyde,0.017
4365,11/04/2018,formaldehyde,0.01
4366,11/04/2018,formaldehyde,0.006
4367,11/04/2018,formaldehyde,0.008
4368,12/04/2018,formaldehyde,0.008
4369,12/04/2018,formaldehyde,0.012
4370,12/04/2018,formaldehyde,0.013
4371,13/04/2018,formaldehyde,0.013
4372,13/04/2018,formaldehyde,0.036000000000000004
4373,13/04/2018,formaldehyde,0.022
4374,14/04/2018,formaldehyde,0.014
4375,14/04/2018,formaldehyde,0.016
4376,14/04/2018,formaldehyde,0.019
4377,15/04/2018,formaldehyde,0.012
4378,16/04/2018,formaldehyde,0.013
4379,16/04/2018,formaldehyde,0.02
4380,16/04/2018,formaldehyde,0.024
4381,17/04/2018,formaldehyde,0.022
4382,17/04/2018,formaldehyde,0.016
4383,18/04/2018,formaldehyde,0.014
4384,18/04/2018,formaldehyde,0.01
4385,19/04/2018,formaldehyde,0.015
4386,19/04/2018,formaldehyde,0.012
4387,19/04/2018,formaldehyde,0.008
4388,20/04/2018,formaldehyde,0.016
4389,20/04/2018,formaldehyde,0.02
4390,20/04/2018,formaldehyde,0.015
4391,21/04/2018,formaldehyde,0.028
4392,21/04/2018,formaldehyde,0.027000000000000003
4393,21/04/2018,formaldehyde,0.018000000000000002
4394,22/04/2018,formaldehyde,0.012
4395,23/04/2018,formaldehyde,0.015
4396,23/04/2018,formaldehyde,0.017
4397,23/04/2018,formaldehyde,0.018000000000000002
4398,24/04/2018,formaldehyde,0.013
4399,24/04/2018,formaldehyde,0.022
4400,24/04/2018,formaldehyde,0.016
4401,25/04/2018,formaldehyde,0.005
4402,25/04/2018,formaldehyde,0.02
4403,25/04/2018,formaldehyde,0.011
4404,26/04/2018,formaldehyde,0.013
4405,26/04/2018,formaldehyde,0.014
4406,27/04/2018,formaldehyde,0.017
4407,27/04/2018,formaldehyde,0.015
4408,27/04/2018,formaldehyde,0.022
4409,28/04/2018,formaldehyde,0.018000000000000002
4410,28/04/2018,formaldehyde,0.02
4411,28/04/2018,formaldehyde,0.014
4412,29/04/2018,formaldehyde,0.012
4413,30/04/2018,formaldehyde,0.023
4414,30/04/2018,formaldehyde,0.009000000000000001
4415,30/04/2018,formaldehyde,0.006999999999999999
4416,01/05/2018,formaldehyde,0.012
4417,02/05/2018,formaldehyde,0.013
4418,02/05/2018,formaldehyde,0.021
4419,02/05/2018,formaldehyde,0.012
4420,03/05/2018,formaldehyde,0.009000000000000001
4421,03/05/2018,formaldehyde,0.02
4422,03/05/2018,formaldehyde,0.018000000000000002
4423,04/05/2018,formaldehyde,0.011
4424,04/05/2018,formaldehyde,0.019
4425,04/05/2018,formaldehyde,0.024
4426,05/05/2018,formaldehyde,0.009000000000000001
4427,05/05/2018,formaldehyde,0.013
4428,05/05/2018,formaldehyde,0.006
4429,06/05/2018,formaldehyde,0.012
4430,07/05/2018,formaldehyde,0.012
4431,08/05/2018,formaldehyde,0.016
4432,08/05/2018,formaldehyde,0.003
4433,08/05/2018,formaldehyde,0.006
4434,09/05/2018,formaldehyde,0.012
4435,10/05/2018,formaldehyde,0.014
4436,10/05/2018,formaldehyde,0.018000000000000002
4437,10/05/2018,formaldehyde,0.022
4438,11/05/2018,formaldehyde,0.011
4439,11/05/2018,formaldehyde,0.005
4440,11/05/2018,formaldehyde,0.025
4441,12/05/2018,formaldehyde,0.021
4442,12/05/2018,formaldehyde,0.016
4443,12/05/2018,formaldehyde,0.014
4444,13/05/2018,formaldehyde,0.012
4445,14/05/2018,formaldehyde,0.011
4446,14/05/2018,formaldehyde,0.026
4447,14/05/2018,formaldehyde,0.024
4448,15/05/2018,formaldehyde,0.019
4449,15/05/2018,formaldehyde,0.023
4450,15/05/2018,formaldehyde,0.014
4451,16/05/2018,formaldehyde,0.023
4452,16/05/2018,formaldehyde,0.015
4453,16/05/2018,formaldehyde,0.006
4454,17/05/2018,formaldehyde,0.014
4455,17/05/2018,formaldehyde,0.006999999999999999
4456,17/05/2018,formaldehyde,0.012
4457,18/05/2018,formaldehyde,0.011
4458,18/05/2018,formaldehyde,0.016
4459,19/05/2018,formaldehyde,0.02
4460,19/05/2018,formaldehyde,0.008
4461,19/05/2018,formaldehyde,0.018000000000000002
4462,20/05/2018,formaldehyde,0.012
4463,21/05/2018,formaldehyde,0.008
4464,21/05/2018,formaldehyde,0.017
4465,21/05/2018,formaldehyde,0.011
4466,22/05/2018,formaldehyde,0.01
4467,22/05/2018,formaldehyde,0.019
4468,22/05/2018,formaldehyde,0.012
4469,23/05/2018,formaldehyde,0.012
4470,23/05/2018,formaldehyde,0.01
4471,23/05/2018,formaldehyde,0.009000000000000001
4472,24/05/2018,formaldehyde,0.013
4473,24/05/2018,formaldehyde,0.004
4474,24/05/2018,formaldehyde,0.002
4475,25/05/2018,formaldehyde,0.012
4476,25/05/2018,formaldehyde,0.018000000000000002
4477,25/05/2018,formaldehyde,0.01
4478,26/05/2018,formaldehyde,0.02
4479,26/05/2018,formaldehyde,0.016
4480,26/05/2018,formaldehyde,0.012
4481,27/05/2018,formaldehyde,0.012
4482,28/05/2018,formaldehyde,0.013
4483,28/05/2018,formaldehyde,0.016
4484,28/05/2018,formaldehyde,0.022
4485,29/05/2018,formaldehyde,0.011
4486,29/05/2018,formaldehyde,0.017
4487,30/05/2018,formaldehyde,0.02
4488,30/05/2018,formaldehyde,0.017
4489,30/05/2018,formaldehyde,0.006999999999999999
4490,31/05/2018,formaldehyde,0.008
4491,31/05/2018,formaldehyde,0.01
4492,31/05/2018,formaldehyde,0.011
4493,01/06/2018,formaldehyde,0.015
4494,01/06/2018,formaldehyde,0.024
4495,02/06/2018,formaldehyde,0.021
4496,02/06/2018,formaldehyde,0.022
4497,02/06/2018,formaldehyde,0.015
4498,03/06/2018,formaldehyde,0.012
4499,04/06/2018,formaldehyde,0.009000000000000001
4500,04/06/2018,formaldehyde,0.012
4501,04/06/2018,formaldehyde,0.013
4502,05/06/2018,formaldehyde,0.021
4503,05/06/2018,formaldehyde,0.02
4504,05/06/2018,formaldehyde,0.015
4505,06/06/2018,formaldehyde,0.011
4506,06/06/2018,formaldehyde,0.02
4507,06/06/2018,formaldehyde,0.022
4508,07/06/2018,formaldehyde,0.011
4509,07/06/2018,formaldehyde,0.005
4510,07/06/2018,formaldehyde,0.008
4511,08/06/2018,formaldehyde,0.006
4512,08/06/2018,formaldehyde,0.008
4513,08/06/2018,formaldehyde,0.012
4514,09/06/2018,formaldehyde,0.015
4515,09/06/2018,formaldehyde,0.005
4516,09/06/2018,formaldehyde,0.01
4517,10/06/2018,formaldehyde,0.012
4518,11/06/2018,formaldehyde,0.013
4519,11/06/2018,formaldehyde,0.01
4520,11/06/2018,formaldehyde,0.005
4521,12/06/2018,formaldehyde,0.01
4522,12/06/2018,formaldehyde,0.019
4523,12/06/2018,formaldehyde,0.013
4524,13/06/2018,formaldehyde,0.006999999999999999
4525,13/06/2018,formaldehyde,0.009000000000000001
4526,13/06/2018,formaldehyde,0.011
4527,14/06/2018,formaldehyde,0.005
4528,14/06/2018,formaldehyde,0.006999999999999999
4529,14/06/2018,formaldehyde,0.011
4530,15/06/2018,formaldehyde,0.006999999999999999
4531,15/06/2018,formaldehyde,0.009000000000000001
4532,16/06/2018,formaldehyde,0.008
4533,16/06/2018,formaldehyde,0.01
4534,16/06/2018,formaldehyde,0.009000000000000001
4535,17/06/2018,formaldehyde,0.012
4536,18/06/2018,formaldehyde,0.01
4537,18/06/2018,formaldehyde,0.006
4538,18/06/2018,formaldehyde,0.008
4539,19/06/2018,formaldehyde,0.004
4540,19/06/2018,formaldehyde,0.016
4541,19/06/2018,formaldehyde,0.015
4542,20/06/2018,formaldehyde,0.008
4543,20/06/2018,formaldehyde,0.014
4544,21/06/2018,formaldehyde,0.006999999999999999
4545,21/06/2018,formaldehyde,0.009000000000000001
4546,22/06/2018,formaldehyde,0.004
4547,22/06/2018,formaldehyde,0.017
4548,22/06/2018,formaldehyde,0.012
4549,23/06/2018,formaldehyde,0.017
4550,23/06/2018,formaldehyde,0.021
4551,23/06/2018,formaldehyde,0.01
4552,24/06/2018,formaldehyde,0.012
4553,25/06/2018,formaldehyde,0.018000000000000002
4554,25/06/2018,formaldehyde,0.011
4555,25/06/2018,formaldehyde,0.01
4556,26/06/2018,formaldehyde,0.016
4557,26/06/2018,formaldehyde,0.02
4558,26/06/2018,formaldehyde,0.014
4559,27/06/2018,formaldehyde,0.012
4560,27/06/2018,formaldehyde,0.028
4561,27/06/2018,formaldehyde,0.014
4562,28/06/2018,formaldehyde,0.017
4563,28/06/2018,formaldehyde,0.008
4564,29/06/2018,formaldehyde,0.013
4565,29/06/2018,formaldehyde,0.006999999999999999
4566,29/06/2018,formaldehyde,0.017
4567,30/06/2018,formaldehyde,0.012
4568,30/06/2018,formaldehyde,0.006999999999999999
4569,30/06/2018,formaldehyde,0.019
4570,01/07/2018,formaldehyde,0.012
4571,02/07/2018,formaldehyde,0.011
4572,02/07/2018,formaldehyde,0.017
4573,02/07/2018,formaldehyde,0.006
4574,03/07/2018,formaldehyde,0.006999999999999999
4575,03/07/2018,formaldehyde,0.011
4576,04/07/2018,formaldehyde,0.006999999999999999
4577,04/07/2018,formaldehyde,0.019
4578,04/07/2018,formaldehyde,0.004
4579,05/07/2018,formaldehyde,0.004
4580,05/07/2018,formaldehyde,0.025
4581,05/07/2018,formaldehyde,0.014
4582,06/07/2018,formaldehyde,0.012
4583,07/07/2018,formaldehyde,0.016
4584,07/07/2018,formaldehyde,0.02
4585,07/07/2018,formaldehyde,0.021
4586,08/07/2018,formaldehyde,0.012
4587,09/07/2018,formaldehyde,0.004
4588,09/07/2018,formaldehyde,0.027000000000000003
4589,09/07/2018,formaldehyde,0.025
4590,10/07/2018,formaldehyde,0.012
4591,10/07/2018,formaldehyde,0.008
4592,10/07/2018,formaldehyde,0.016
4593,11/07/2018,formaldehyde,0.012
4594,11/07/2018,formaldehyde,0.022
4595,11/07/2018,formaldehyde,0.014
4596,12/07/2018,formaldehyde,0.014
4597,12/07/2018,formaldehyde,0.028
4598,12/07/2018,formaldehyde,0.019
4599,13/07/2018,formaldehyde,0.018000000000000002
